DATES;TICKER
01/01/2019;1COV GY
01/01/2019;A2A IM
01/01/2019;AAK SS
01/01/2019;AAL LN
01/01/2019;AALB NA
01/01/2019;ABBN SE
01/01/2019;ABF LN
01/01/2019;ABI BB
01/01/2019;ABN NA
01/01/2019;AC FP
01/01/2019;ACA FP
01/01/2019;ACKB BB
01/01/2019;ACS SQ
01/01/2019;AD NA
01/01/2019;ADEN SE
01/01/2019;ADM LN
01/01/2019;ADP FP
01/01/2019;ADS GY
01/01/2019;ADYEN NA
01/01/2019;AED BB
01/01/2019;AENA SQ
01/01/2019;AF FP
01/01/2019;AFX GY
01/01/2019;AGK LN
01/01/2019;AGN NA
01/01/2019;AGS BB
01/01/2019;AHT LN
01/01/2019;AI FP
01/01/2019;AIBG ID
01/01/2019;AIR FP
01/01/2019;AKE FP
01/01/2019;AKERBP NO
01/01/2019;AKZA NA
01/01/2019;ALC SE
01/01/2019;ALFA SS
01/01/2019;ALLN SE
01/01/2019;ALO FP
01/01/2019;ALT FP
01/01/2019;ALV GY
01/01/2019;AM FP
01/01/2019;AMBUB DC
01/01/2019;AMP IM
01/01/2019;AMS SE
01/01/2019;AMS SQ
01/01/2019;AMUN FP
01/01/2019;ANDR AV
01/01/2019;ANTO LN
01/01/2019;AOX GY
01/01/2019;ARGX BB
01/01/2019;ASHM LN
01/01/2019;ASM NA
01/01/2019;ASML NA
01/01/2019;ASRNL NA
01/01/2019;ASSAB SS
01/01/2019;AT1 GY
01/01/2019;ATC NA
01/01/2019;ATCOA SS
01/01/2019;ATE FP
01/01/2019;ATL IM
01/01/2019;ATO FP
01/01/2019;AUTO LN
01/01/2019;AV/ LN
01/01/2019;AVST LN
01/01/2019;AVV LN
01/01/2019;AZN LN
01/01/2019;B4B GY
01/01/2019;BA/ LN
01/01/2019;BAER SE
01/01/2019;BALDB SS
01/01/2019;BALN SE
01/01/2019;BAMI IM
01/01/2019;BARC LN
01/01/2019;BARN SE
01/01/2019;BAS GY
01/01/2019;BATS LN
01/01/2019;BAYN GY
01/01/2019;BBOX LN
01/01/2019;BBVA SQ
01/01/2019;BC8 GY
01/01/2019;BDEV LN
01/01/2019;BEAN SE
01/01/2019;BEI GY
01/01/2019;BEZ LN
01/01/2019;BHP LN
01/01/2019;BIM FP
01/01/2019;BIRG ID
01/01/2019;BKG LN
01/01/2019;BKIA SQ
01/01/2019;BKT SQ
01/01/2019;BLND LN
01/01/2019;BME LN
01/01/2019;BME SQ
01/01/2019;BMW GY
01/01/2019;BN FP
01/01/2019;BNP FP
01/01/2019;BNR GY
01/01/2019;BNZL LN
01/01/2019;BOL FP
01/01/2019;BOL SS
01/01/2019;BOSS GY
01/01/2019;BP/ LN
01/01/2019;BRBY LN
01/01/2019;BT/A LN
01/01/2019;BVI FP
01/01/2019;BVIC LN
01/01/2019;BWY LN
01/01/2019;CA FP
01/01/2019;CABK SQ
01/01/2019;CAP FP
01/01/2019;CARLB DC
01/01/2019;CAST SS
01/01/2019;CBG LN
01/01/2019;CBK GY
01/01/2019;CCH LN
01/01/2019;CCL LN
01/01/2019;CDI FP
01/01/2019;CDR PW
01/01/2019;CFR SE
01/01/2019;CHR DC
01/01/2019;CINE LN
01/01/2019;CLN SE
01/01/2019;CLNX SQ
01/01/2019;CMBN SE
01/01/2019;CNA LN
01/01/2019;CNHI IM
01/01/2019;CNP FP
01/01/2019;CO FP
01/01/2019;COB LN
01/01/2019;COFB BB
01/01/2019;COL SQ
01/01/2019;COLOB DC
01/01/2019;COLR BB
01/01/2019;CON GY
01/01/2019;COV FP
01/01/2019;CPG LN
01/01/2019;CPI LN
01/01/2019;CPR IM
01/01/2019;CRDA LN
01/01/2019;CRH ID
01/01/2019;CS FP
01/01/2019;CSGN SE
01/01/2019;CTEC LN
01/01/2019;DAI GY
01/01/2019;DANSKE DC
01/01/2019;DB1 GY
01/01/2019;DBK GY
01/01/2019;DCC LN
01/01/2019;DEC FP
01/01/2019;DEMANT DC
01/01/2019;DG FP
01/01/2019;DGE LN
01/01/2019;DHER GY
01/01/2019;DIA IM
01/01/2019;DIM FP
01/01/2019;DLG GY
01/01/2019;DLG LN
01/01/2019;DLN LN
01/01/2019;DNB NO
01/01/2019;DOM SS
01/01/2019;DPH LN
01/01/2019;DPW GY
01/01/2019;DSM NA
01/01/2019;DSV DC
01/01/2019;DSY FP
01/01/2019;DTE GY
01/01/2019;DUFN SE
01/01/2019;DWNI GY
01/01/2019;EBS AV
01/01/2019;ECM LN
01/01/2019;EDEN FP
01/01/2019;EDF FP
01/01/2019;EDP PL
01/01/2019;EKTAB SS
01/01/2019;EL FP
01/01/2019;ELE SQ
01/01/2019;ELI BB
01/01/2019;ELIS FP
01/01/2019;ELISA FH
01/01/2019;ELUXB SS
01/01/2019;EMG LN
01/01/2019;EMSN SE
01/01/2019;EN FP
01/01/2019;ENEL IM
01/01/2019;ENG SQ
01/01/2019;ENGI FP
01/01/2019;ENI IM
01/01/2019;ENX FP
01/01/2019;EO FP
01/01/2019;EOAN GY
01/01/2019;EPIA SS
01/01/2019;EQNR NO
01/01/2019;EQT SS
01/01/2019;ERF FP
01/01/2019;ERICB SS
01/01/2019;ESSITYB SS
01/01/2019;ETL FP
01/01/2019;EVD GY
01/01/2019;EVK GY
01/01/2019;EVO SS
01/01/2019;EVR LN
01/01/2019;EVT GY
01/01/2019;EXO IM
01/01/2019;EXPN LN
01/01/2019;EZJ LN
01/01/2019;FABG SS
01/01/2019;FBK IM
01/01/2019;FCA IM
01/01/2019;FER SQ
01/01/2019;FERG LN
01/01/2019;FGR FP
01/01/2019;FHZN SE
01/01/2019;FI/N SE
01/01/2019;FLTR ID
01/01/2019;FME GY
01/01/2019;FNTN GY
01/01/2019;FORTUM FH
01/01/2019;FP FP
01/01/2019;FPE3 GY
01/01/2019;FR FP
01/01/2019;FRA GY
01/01/2019;FRE GY
01/01/2019;FTI FP
01/01/2019;G IM
01/01/2019;G1A GY
01/01/2019;G24 GY
01/01/2019;GALE SE
01/01/2019;GALP PL
01/01/2019;GBLB BB
01/01/2019;GEBN SE
01/01/2019;GET FP
01/01/2019;GETIB SS
01/01/2019;GFC FP
01/01/2019;GFS LN
01/01/2019;GIVN SE
01/01/2019;GJF NO
01/01/2019;GLB ID
01/01/2019;GLE FP
01/01/2019;GLEN LN
01/01/2019;GLJ GY
01/01/2019;GLPG NA
01/01/2019;GMAB DC
01/01/2019;GN DC
01/01/2019;GPOR LN
01/01/2019;GRF SQ
01/01/2019;GRG LN
01/01/2019;GSK LN
01/01/2019;GVC LN
01/01/2019;GYC GY
01/01/2019;HAS LN
01/01/2019;HEI GY
01/01/2019;HEIA NA
01/01/2019;HEIO NA
01/01/2019;HELN SE
01/01/2019;HEN3 GY
01/01/2019;HER IM
01/01/2019;HEXAB SS
01/01/2019;HFG GY
01/01/2019;HIK LN
01/01/2019;HL/ LN
01/01/2019;HLE GY
01/01/2019;HLMA LN
01/01/2019;HMB SS
01/01/2019;HMSO LN
01/01/2019;HNR1 GY
01/01/2019;HO FP
01/01/2019;HOLMB SS
01/01/2019;HOT GY
01/01/2019;HPOLB SS
01/01/2019;HSBA LN
01/01/2019;HSV LN
01/01/2019;HSX LN
01/01/2019;HUH1V FH
01/01/2019;HUSQB SS
01/01/2019;HWDN LN
01/01/2019;IAG LN
01/01/2019;IBE SQ
01/01/2019;ICA SS
01/01/2019;ICAD FP
01/01/2019;ICP LN
01/01/2019;IFX GY
01/01/2019;IG IM
01/01/2019;IGG LN
01/01/2019;IHG LN
01/01/2019;IIA AV
01/01/2019;III LN
01/01/2019;ILD FP
01/01/2019;IMB LN
01/01/2019;IMCD NA
01/01/2019;IMI LN
01/01/2019;INCH LN
01/01/2019;INDT SS
01/01/2019;INDUA SS
01/01/2019;INF LN
01/01/2019;ING FP
01/01/2019;INGA NA
01/01/2019;INVEB SS
01/01/2019;INVP LN
01/01/2019;IP IM
01/01/2019;IPN FP
01/01/2019;ISP IM
01/01/2019;ISS DC
01/01/2019;ITRK LN
01/01/2019;ITV LN
01/01/2019;ITX SQ
01/01/2019;IWG LN
01/01/2019;JD/ LN
01/01/2019;JE/ LN
01/01/2019;JMAT LN
01/01/2019;JMT PL
01/01/2019;JUP LN
01/01/2019;KBC BB
01/01/2019;KBX GY
01/01/2019;KER FP
01/01/2019;KESKOB FH
01/01/2019;KGF LN
01/01/2019;KGH PW
01/01/2019;KGX GY
01/01/2019;KINVB SS
01/01/2019;KN FP
01/01/2019;KNEBV FH
01/01/2019;KNIN SE
01/01/2019;KOJAMO FH
01/01/2019;KPN NA
01/01/2019;KSP ID
01/01/2019;KYG ID
01/01/2019;LAND LN
01/01/2019;LDO IM
01/01/2019;LEG GY
01/01/2019;LGEN LN
01/01/2019;LHA GY
01/01/2019;LHN SE
01/01/2019;LI FP
01/01/2019;LIGHT NA
01/01/2019;LIN GY
01/01/2019;LISN SE
01/01/2019;LLOY LN
01/01/2019;LOGN SE
01/01/2019;LONN SE
01/01/2019;LOOMB SS
01/01/2019;LPP PW
01/01/2019;LR FP
01/01/2019;LSE LN
01/01/2019;LUN DC
01/01/2019;LUNDB SS
01/01/2019;LUPE SS
01/01/2019;LXS GY
01/01/2019;MAERSKB DC
01/01/2019;MAP SQ
01/01/2019;MB IM
01/01/2019;MC FP
01/01/2019;MCRO LN
01/01/2019;METSO FH
01/01/2019;MF FP
01/01/2019;MGGT LN
01/01/2019;MKS LN
01/01/2019;ML FP
01/01/2019;MMB FP
01/01/2019;MNDI LN
01/01/2019;MNG LN
01/01/2019;MONC IM
01/01/2019;MONY LN
01/01/2019;MOR GY
01/01/2019;MOWI NO
01/01/2019;MRK GY
01/01/2019;MRL SQ
01/01/2019;MRO LN
01/01/2019;MRW LN
01/01/2019;MT NA
01/01/2019;MTX GY
01/01/2019;MUV2 GY
01/01/2019;NDA SS
01/01/2019;NEM GY
01/01/2019;NESN SE
01/01/2019;NESTE FH
01/01/2019;NETW LN
01/01/2019;NEXI IM
01/01/2019;NG/ LN
01/01/2019;NHY NO
01/01/2019;NIBEB SS
01/01/2019;NMC LN
01/01/2019;NN NA
01/01/2019;NOKIA FH
01/01/2019;NOVN SE
01/01/2019;NOVOB DC
01/01/2019;NTGY SQ
01/01/2019;NXT LN
01/01/2019;NZYMB DC
01/01/2019;O2D GY
01/01/2019;OCDO LN
01/01/2019;OERL SE
01/01/2019;OMU LN
01/01/2019;OMV AV
01/01/2019;OR FP
01/01/2019;ORA FP
01/01/2019;ORK NO
01/01/2019;ORNBV FH
01/01/2019;ORP FP
01/01/2019;ORSTED DC
01/01/2019;OSR GY
01/01/2019;PAH3 GY
01/01/2019;PARG SE
01/01/2019;PEO PW
01/01/2019;PGHN SE
01/01/2019;PHIA NA
01/01/2019;PHNX LN
01/01/2019;PIRC IM
01/01/2019;PKN PW
01/01/2019;PKO PW
01/01/2019;PNDORA DC
01/01/2019;PNN LN
01/01/2019;POLY LN
01/01/2019;PROX BB
01/01/2019;PRU LN
01/01/2019;PRX NA
01/01/2019;PRY IM
01/01/2019;PSM GY
01/01/2019;PSN LN
01/01/2019;PSON LN
01/01/2019;PSPN SE
01/01/2019;PST IM
01/01/2019;PUB FP
01/01/2019;PUM GY
01/01/2019;PZU PW
01/01/2019;QIA GY
01/01/2019;QLT LN
01/01/2019;RACE IM
01/01/2019;RAND NA
01/01/2019;RB/ LN
01/01/2019;RBI AV
01/01/2019;RBREW DC
01/01/2019;RBS LN
01/01/2019;RCO FP
01/01/2019;RDSA NA
01/01/2019;REC IM
01/01/2019;REE SQ
01/01/2019;REL LN
01/01/2019;REP SQ
01/01/2019;RF FP
01/01/2019;RHM GY
01/01/2019;RI FP
01/01/2019;RIO LN
01/01/2019;RMG LN
01/01/2019;RMS FP
01/01/2019;RMV LN
01/01/2019;RNO FP
01/01/2019;ROG SE
01/01/2019;ROR LN
01/01/2019;RR/ LN
01/01/2019;RSA LN
01/01/2019;RTO LN
01/01/2019;RUI FP
01/01/2019;RWE GY
01/01/2019;RXL FP
01/01/2019;RYA ID
01/01/2019;SAABB SS
01/01/2019;SAB SQ
01/01/2019;SAF FP
01/01/2019;SALM NO
01/01/2019;SAMPO FH
01/01/2019;SAN FP
01/01/2019;SAN SQ
01/01/2019;SAND SS
01/01/2019;SAP GY
01/01/2019;SBMO NA
01/01/2019;SBRY LN
01/01/2019;SCAB SS
01/01/2019;SCHA NO
01/01/2019;SCHP SE
01/01/2019;SCMN SE
01/01/2019;SCR FP
01/01/2019;SDF GY
01/01/2019;SDR LN
01/01/2019;SEBA SS
01/01/2019;SECUB SS
01/01/2019;SESG FP
01/01/2019;SEV FP
01/01/2019;SGE LN
01/01/2019;SGO FP
01/01/2019;SGRE SQ
01/01/2019;SGRO LN
01/01/2019;SGSN SE
01/01/2019;SHBA SS
01/01/2019;SHL GY
01/01/2019;SIE GY
01/01/2019;SIG LN
01/01/2019;SIGN SE
01/01/2019;SIKA SE
01/01/2019;SIM DC
01/01/2019;SK FP
01/01/2019;SKAB SS
01/01/2019;SKFB SS
01/01/2019;SKG ID
01/01/2019;SLA LN
01/01/2019;SLHN SE
01/01/2019;SMDS LN
01/01/2019;SMIN LN
01/01/2019;SMWH LN
01/01/2019;SN/ LN
01/01/2019;SOBI SS
01/01/2019;SOF BB
01/01/2019;SOLB BB
01/01/2019;SOON SE
01/01/2019;SOP FP
01/01/2019;SPIE FP
01/01/2019;SPL PW
01/01/2019;SPM IM
01/01/2019;SPSN SE
01/01/2019;SPX LN
01/01/2019;SRCG SE
01/01/2019;SREN SE
01/01/2019;SRG IM
01/01/2019;SRT3 GY
01/01/2019;SSE LN
01/01/2019;SSPG LN
01/01/2019;STAN LN
01/01/2019;STB NO
01/01/2019;STERV FH
01/01/2019;STJ LN
01/01/2019;STM IM
01/01/2019;STMN SE
01/01/2019;SU FP
01/01/2019;SUBC NO
01/01/2019;SVT LN
01/01/2019;SW FP
01/01/2019;SWEDA SS
01/01/2019;SWMA SS
01/01/2019;SXS LN
01/01/2019;SY1 GY
01/01/2019;TATE LN
01/01/2019;TCAP LN
01/01/2019;TECN SE
01/01/2019;TEF SQ
01/01/2019;TEG GY
01/01/2019;TEL NO
01/01/2019;TEL2B SS
01/01/2019;TELIA SS
01/01/2019;TEMN SE
01/01/2019;TEN IM
01/01/2019;TEP FP
01/01/2019;TGS NO
01/01/2019;TIT IM
01/01/2019;TKA GY
01/01/2019;TKWY NA
01/01/2019;TLW LN
01/01/2019;TNET BB
01/01/2019;TOM NO
01/01/2019;TOP DC
01/01/2019;TPK LN
01/01/2019;TRELB SS
01/01/2019;TRN IM
01/01/2019;TRYG DC
01/01/2019;TSCO LN
01/01/2019;TUI LN
01/01/2019;TW/ LN
01/01/2019;TYRES FH
01/01/2019;UBI FP
01/01/2019;UBI IM
01/01/2019;UBSG SE
01/01/2019;UCB BB
01/01/2019;UCG IM
01/01/2019;UDG LN
01/01/2019;UG FP
01/01/2019;UHR SE
01/01/2019;ULVR LN
01/01/2019;UMI BB
01/01/2019;UN01 GY
01/01/2019;UNA NA
01/01/2019;UPM FH
01/01/2019;URW NA
01/01/2019;UTDI GY
01/01/2019;UTG LN
01/01/2019;UU/ LN
01/01/2019;VACN SE
01/01/2019;VALMT FH
01/01/2019;VCT LN
01/01/2019;VER AV
01/01/2019;VIE FP
01/01/2019;VIFN SE
01/01/2019;VIV FP
01/01/2019;VMUK LN
01/01/2019;VNA GY
01/01/2019;VOD LN
01/01/2019;VOE AV
01/01/2019;VOLVB SS
01/01/2019;VOW3 GY
01/01/2019;VPK NA
01/01/2019;VWS DC
01/01/2019;WDI GY
01/01/2019;WDP BB
01/01/2019;WEIR LN
01/01/2019;WG/ LN
01/01/2019;WIE AV
01/01/2019;WKL NA
01/01/2019;WLN FP
01/01/2019;WPP LN
01/01/2019;WRT1V FH
01/01/2019;WTB LN
01/01/2019;YAR NO
01/01/2019;ZAL GY
01/01/2019;ZURN SE
